date,market,department,sales,gross,labor
2025-02-25,m6,meat,3521.54,1013.84,384.47
2025-02-25,m6,seafood,1030.36,299.9,123.15
2025-02-25,m6,deli,2921.66,1285.22,523.77
2025-02-25,m6,bakery,2018.45,984.85,315.68
2025-02-25,m6,grocery,12795.18,2801.46,770.54
2025-02-25,m6,dairy,3727.13,887.94,184.09
2025-02-25,m6,frozen,2709.26,752.21,136.3
2025-02-25,m6,floral,550.29,269.11,74.06
2025-02-25,m6,hba,2138.04,812.56,154.07
2025-02-26,m1,produce,4806.67,1697.37,574.77
2025-02-26,m1,meat,3841.54,1066.09,424.01
2025-02-26,m1,seafood,1226.92,373.93,142.68
2025-02-26,m1,deli,2842.57,1273.66,498.44
2025-02-26,m1,bakery,2038.91,1022.07,323.13
2025-02-26,m1,grocery,13032.64,2899.62,778.05
2025-02-26,m1,dairy,3892.05,940.84,201.22
2025-02-26,m1,frozen,2789.13,775.45,142.87
2025-02-26,m1,floral,646.57,313.14,91.36
2025-02-26,m1,hba,2102.93,798.94,150.17
2025-02-26,m2,produce,4176.97,1426.83,498.99
2025-02-26,m2,meat,3321.6,903.97,359.23
2025-02-26,m2,seafood,1032.22,304.52,123.42
2025-02-26,m2,deli,2467.44,1090.07,443.06
2025-02-26,m2,bakery,1652.31,849.33,273.13
2025-02-26,m2,grocery,10614.98,2380.19,647.28
2025-02-26,m2,dairy,3463.09,806.59,171.42
2025-02-26,m2,frozen,2225.85,593.18,114.67
2025-02-26,m2,floral,558.78,273.66,80.08
2025-02-26,m2,hba,1788.11,668.94,129.17
2025-02-26,m3,produce,5373.34,1826.0,626.92
2025-02-26,m3,meat,4401.73,1255.91,496.59
2025-02-26,m3,seafood,1421.77,422.31,176.88
2025-02-26,m3,deli,3544.98,1570.53,662.27
2025-02-26,m3,bakery,2251.32,1135.41,369.68
2025-02-26,m3,grocery,14924.14,3298.65,868.86
2025-02-26,m3,dairy,4637.37,1144.85,225.82
2025-02-26,m3,frozen,3222.11,870.87,160.3
2025-02-26,m3,floral,743.23,363.2,104.09
2025-02-26,m3,hba,2472.09,955.42,177.79
2025-02-26,m4,produce,3340.92,1152.5,402.61
2025-02-26,m4,meat,2835.14,779.73,301.72
2025-02-26,m4,seafood,851.5,257.43,102.94
2025-02-26,m4,deli,1959.36,892.7,364.55
2025-02-26,m4,bakery,1354.27,672.36,220.88
2025-02-26,m4,grocery,8492.73,1863.21,514.92
2025-02-26,m4,dairy,2745.29,648.58,141.63
2025-02-26,m4,frozen,1846.81,499.7,90.46
2025-02-26,m4,floral,484.47,236.54,69.29
2025-02-26,m4,hba,1508.88,565.63,109.3
2025-02-26,m5,produce,4534.15,1600.13,547.55
2025-02-26,m5,meat,3536.42,987.77,391.99
2025-02-26,m5,seafood,1117.19,330.78,138.3
2025-02-26,m5,deli,2677.27,1204.35,476.56
2025-02-26,m5,bakery,1983.67,985.34,317.16
2025-02-26,m5,grocery,11395.88,2442.95,708.87
2025-02-26,m5,dairy,3619.24,878.38,179.16
2025-02-26,m5,frozen,2510.65,694.48,128.63
2025-02-26,m5,floral,619.11,288.44,84.45
2025-02-26,m5,hba,2029.23,776.04,136.72
2025-02-26,m6,produce,5183.87,1868.11,621.26
2025-02-26,m6,meat,4116.49,1155.83,440.44
2025-02-26,m6,seafood,1316.36,405.01,154.08
2025-02-26,m6,deli,2939.58,1284.96,529.62
2025-02-26,m6,bakery,2047.0,1046.03,317.43
2025-02-26,m6,grocery,12853.39,2798.49,753.91
2025-02-26,m6,dairy,4272.33,1052.42,209.64
2025-02-26,m6,frozen,2822.43,782.78,139.41
2025-02-26,m6,floral,710.55,336.86,101.43
2025-02-26,m6,hba,2226.9,846.87,154.64
2025-02-27,m1,produce,4983.36,1709.95,606.95
2025-02-27,m1,meat,4831.69,1335.1,526.93
2025-02-27,m1,seafood,1604.62,489.08,189.65
2025-02-27,m1,deli,3276.23,1514.44,589.15
2025-02-27,m1,bakery,2287.71,1138.62,373.27
2025-02-27,m1,grocery,12995.86,2880.17,786.44
2025-02-27,m1,dairy,3950.16,951.86,195.52
2025-02-27,m1,frozen,2956.12,777.29,143.87
2025-02-27,m1,floral,816.91,392.38,115.16
2025-02-27,m1,hba,2077.93,805.09,147.14
2025-02-27,m2,produce,4573.26,1586.45,528.15
2025-02-27,m2,meat,3827.24,1060.23,430.79
2025-02-27,m2,seafood,1333.37,389.76,162.01
2025-02-27,m2,deli,2670.6,1221.92,466.18
2025-02-27,m2,bakery,1838.88,892.46,290.19
2025-02-27,m2,grocery,10671.14,2389.24,660.69
2025-02-27,m2,dairy,3402.39,810.97,171.5
2025-02-27,m2,frozen,2486.56,655.38,122.12
2025-02-27,m2,floral,736.19,361.5,106.03
2025-02-27,m2,hba,1726.81,671.65,120.12
2025-02-27,m3,produce,6063.82,2099.13,717.19
2025-02-27,m3,meat,5187.25,1478.81,570.54
2025-02-27,m3,seafood,1919.73,573.2,223.44
2025-02-27,m3,deli,3539.66,1576.3,631.17
2025-02-27,m3,bakery,2553.22,1260.15,413.21
2025-02-27,m3,grocery,15003.49,3397.41,929.85
2025-02-27,m3,dairy,4476.37,1096.35,222.08
2025-02-27,m3,frozen,3487.82,965.33,167.96
2025-02-27,m3,floral,999.66,467.44,135.42
2025-02-27,m3,hba,2513.83,968.05,172.8
2025-02-27,m4,produce,3690.12,1283.82,444.81
2025-02-27,m4,meat,3195.24,900.7,348.48
2025-02-27,m4,seafood,1135.8,339.81,140.1
2025-02-27,m4,deli,2331.91,1025.52,415.51
2025-02-27,m4,bakery,1560.55,758.24,240.66
2025-02-27,m4,grocery,8386.77,1801.38,496.08
2025-02-27,m4,dairy,2837.04,678.26,138.11
2025-02-27,m4,frozen,1979.11,547.26,97.92
2025-02-27,m4,floral,623.97,308.3,90.39
2025-02-27,m4,hba,1539.88,576.72,110.25
2025-02-27,m5,produce,4694.02,1686.98,544.13
2025-02-27,m5,meat,4343.54,1224.42,489.73
2025-02-27,m5,seafood,1476.96,434.33,172.1
2025-02-27,m5,deli,3011.61,1324.84,557.78
2025-02-27,m5,bakery,2146.15,1098.05,356.18
2025-02-27,m5,grocery,11864.23,2601.8,690.35
2025-02-27,m5,dairy,3789.8,913.8,191.93
2025-02-27,m5,frozen,2903.56,775.58,147.86
2025-02-27,m5,floral,791.7,374.63,109.03
2025-02-27,m5,hba,1931.57,736.57,139.24
2025-02-27,m6,produce,5484.32,1946.61,642.63
2025-02-27,m6,meat,4678.01,1346.92,496.48
2025-02-27,m6,seafood,1589.53,468.74,195.6
2025-02-27,m6,deli,3237.47,1422.29,569.16
2025-02-27,m6,bakery,2334.47,1169.17,384.23
2025-02-27,m6,grocery,13572.36,2952.21,811.35
2025-02-27,m6,dairy,4032.67,968.1,208.31
2025-02-27,m6,frozen,2977.13,797.25,154.51
2025-02-27,m6,floral,932.8,448.11,133.52
2025-02-27,m6,hba,2158.32,809.23,147.02
2025-02-28,m1,produce,6722.69,2405.15,816.3
2025-02-28,m1,meat,6731.2,1927.28,754.95
2025-02-28,m1,seafood,2384.66,732.31,278.99
2025-02-28,m1,deli,3732.42,1695.9,669.29
2025-02-28,m1,bakery,2689.63,1379.26,416.02
2025-02-28,m1,grocery,14436.43,3109.44,866.34
2025-02-28,m1,dairy,4593.97,1072.99,225.52
2025-02-28,m1,frozen,3446.24,938.78,175.51
2025-02-28,m1,floral,1093.15,518.23,151.85
2025-02-28,m1,hba,2471.2,940.72,172.9
2025-02-28,m2,produce,5787.95,2047.8,702.69
2025-02-28,m2,meat,6202.91,1707.59,657.93
2025-02-28,m2,seafood,1984.33,586.95,229.85
2025-02-28,m2,deli,3196.68,1414.9,580.94
2025-02-28,m2,bakery,2391.59,1188.04,370.45
2025-02-28,m2,grocery,12644.66,2845.17,744.61
2025-02-28,m2,dairy,3786.95,924.45,187.04
2025-02-28,m2,frozen,2987.35,811.25,152.16
2025-02-28,m2,floral,898.43,431.33,127.8
2025-02-28,m2,hba,2076.11,779.71,150.06
2025-02-28,m3,produce,7677.07,2657.17,889.52
2025-02-28,m3,meat,7773.02,2228.66,830.53
2025-02-28,m3,seafood,2678.22,802.24,317.12
2025-02-28,m3,deli,4359.37,1933.92,758.13
2025-02-28,m3,bakery,3224.09,1646.19,519.73
2025-02-28,m3,grocery,17501.35,3869.51,1049.1
2025-02-28,m3,dairy,5145.59,1206.0,263.84
2025-02-28,m3,frozen,4157.03,1155.42,213.43
2025-02-28,m3,floral,1270.13,597.49,172.79
2025-02-28,m3,hba,2701.07,1014.37,192.65
2025-02-28,m4,produce,4775.69,1695.04,595.54
2025-02-28,m4,meat,4765.59,1333.28,518.52
2025-02-28,m4,seafood,1630.36,484.78,198.93
2025-02-28,m4,deli,2849.27,1303.29,527.51
2025-02-28,m4,bakery,2005.47,1008.5,310.94
2025-02-28,m4,grocery,10364.27,2311.36,598.01
2025-02-28,m4,dairy,3367.03,825.36,170.5
2025-02-28,m4,frozen,2423.39,654.23,118.69
2025-02-28,m4,floral,789.76,389.85,109.32
2025-02-28,m4,hba,1755.6,654.87,127.36
2025-02-28,m5,produce,6602.49,2375.41,816.2
2025-02-28,m5,meat,6746.95,1934.4,739.15
2025-02-28,m5,seafood,2432.36,730.89,286.4
2025-02-28,m5,deli,3787.86,1744.22,675.87
2025-02-28,m5,bakery,2594.85,1335.87,408.84
2025-02-28,m5,grocery,13175.53,2902.11,780.62
2025-02-28,m5,dairy,4409.81,1054.13,219.7
2025-02-28,m5,frozen,3570.82,981.03,175.52
2025-02-28,m5,floral,1095.73,525.92,155.68
2025-02-28,m5,hba,2317.93,862.33,168.31
2025-02-28,m6,produce,7286.74,2575.5,860.67
2025-02-28,m6,meat,7171.04,2044.01,758.25
2025-02-28,m6,seafood,2452.58,726.2,296.5
2025-02-28,m6,deli,3929.16,1747.52,703.31
2025-02-28,m6,bakery,2938.25,1425.11,460.77
2025-02-28,m6,grocery,15034.23,3264.52,927.96
2025-02-28,m6,dairy,4899.53,1194.86,238.22
2025-02-28,m6,frozen,3614.1,962.38,187.87
2025-02-28,m6,floral,1121.68,541.16,151.77
2025-02-28,m6,hba,2498.31,947.83,172.85
2025-03-01,m1,produce,9719.27,3429.72,1159.09
2025-03-01,m1,meat,9737.43,2660.74,1050.66
2025-03-01,m1,seafood,2999.63,889.67,361.8
2025-03-01,m1,deli,4983.96,2218.89,902.72
2025-03-01,m1,bakery,4113.54,2019.69,638.98
2025-03-01,m1,grocery,17537.93,3812.29,1017.39
2025-03-01,m1,dairy,5545.11,1341.07,278.27
2025-03-01,m1,frozen,4432.65,1223.81,220.51
2025-03-01,m1,floral,1297.84,620.79,178.98
2025-03-01,m1,hba,3065.57,1179.78,214.05
2025-03-01,m2,produce,7953.7,2770.52,947.59
2025-03-01,m2,meat,7534.11,2117.01,859.08
2025-03-01,m2,seafood,2580.62,786.07,312.53
2025-03-01,m2,deli,4079.65,1807.5,735.05
2025-03-01,m2,bakery,3305.59,1657.08,531.67
2025-03-01,m2,grocery,14520.35,3243.42,863.74
2025-03-01,m2,dairy,4636.69,1079.82,237.54
2025-03-01,m2,frozen,3958.1,1066.14,190.85
2025-03-01,m2,floral,1093.56,535.3,154.93
2025-03-01,m2,hba,2455.56,910.57,169.01
2025-03-01,m3,produce,10819.21,3748.39,1252.69
2025-03-01,m3,meat,10955.79,3099.72,1228.21
2025-03-01,m3,seafood,3361.95,990.74,391.95
2025-03-01,m3,deli,5766.18,2594.05,1014.96
2025-03-01,m3,bakery,4727.02,2413.46,744.28
2025-03-01,m3,grocery,19680.38,4456.76,1134.2
2025-03-01,m3,dairy,6325.12,1535.13,306.51
2025-03-01,m3,frozen,4903.51,1332.19,237.74
2025-03-01,m3,floral,1486.05,700.65,207.61
2025-03-01,m3,hba,3490.89,1322.07,235.68
2025-03-01,m4,produce,6348.31,2209.18,791.21
2025-03-01,m4,meat,6720.71,1920.38,742.04
2025-03-01,m4,seafood,2211.06,670.54,272.95
2025-03-01,m4,deli,3467.6,1554.09,630.97
2025-03-01,m4,bakery,2738.52,1395.43,443.68
2025-03-01,m4,grocery,11808.28,2635.49,711.14
2025-03-01,m4,dairy,3846.68,911.57,194.91
2025-03-01,m4,frozen,3286.06,886.86,166.51
2025-03-01,m4,floral,932.29,452.81,126.42
2025-03-01,m4,hba,2039.38,771.47,137.37
2025-03-01,m5,produce,8915.77,3132.54,1028.04
2025-03-01,m5,meat,8663.59,2446.93,982.97
2025-03-01,m5,seafood,2942.06,858.4,364.54
2025-03-01,m5,deli,4866.8,2185.84,891.66
2025-03-01,m5,bakery,3751.9,1930.18,593.47
2025-03-01,m5,grocery,17160.75,3776.09,1017.19
2025-03-01,m5,dairy,5340.89,1273.4,257.7
2025-03-01,m5,frozen,4330.39,1158.81,220.32
2025-03-01,m5,floral,1258.61,611.93,180.25
2025-03-01,m5,hba,2729.06,1053.38,188.02
2025-03-01,m6,produce,9791.77,3512.69,1188.66
2025-03-01,m6,meat,9647.6,2696.75,1074.73
2025-03-01,m6,seafood,3237.66,996.21,397.08
2025-03-01,m6,deli,5154.24,2267.84,914.71
2025-03-01,m6,bakery,4434.53,2197.06,716.19
2025-03-01,m6,grocery,18139.17,3881.66,1119.0
2025-03-01,m6,dairy,5586.69,1308.35,270.53
2025-03-01,m6,frozen,4917.38,1325.81,250.98
2025-03-01,m6,floral,1481.87,724.47,211.32
2025-03-01,m6,hba,3003.45,1168.69,204.76
2025-03-02,m1,produce,8014.42,2848.1,955.58
2025-03-02,m1,meat,6302.6,1776.58,671.9
2025-03-02,m1,seafood,2026.46,592.36,248.3
2025-03-02,m1,deli,3958.81,1817.88,736.73
2025-03-02,m1,bakery,3426.26,1733.56,542.83
2025-03-02,m1,grocery,16263.11,3593.72,952.35
2025-03-02,m1,dairy,4775.16,1141.74,234.67
2025-03-02,m1,frozen,3483.36,921.44,178.54
2025-03-02,m1,floral,1009.5,475.61,142.26
2025-03-02,m1,hba,2645.1,1015.31,180.77
2025-03-02,m2,produce,6758.2,2421.19,801.87
2025-03-02,m2,meat,5549.7,1558.26,589.56
2025-03-02,m2,seafood,1612.37,490.39,199.85
2025-03-02,m2,deli,3376.87,1519.24,624.0
2025-03-02,m2,bakery,2986.22,1490.76,472.14
2025-03-02,m2,grocery,13335.49,2944.14,776.95
2025-03-02,m2,dairy,3981.75,951.46,197.11
2025-03-02,m2,frozen,2921.08,768.73,149.35
2025-03-02,m2,floral,815.58,382.51,111.72
2025-03-02,m2,hba,2242.21,843.39,153.49
2025-03-02,m3,produce,9259.28,3322.86,1089.01
2025-03-02,m3,meat,7732.16,2108.88,875.81
2025-03-02,m3,seafood,2357.76,689.28,284.64
2025-03-02,m3,deli,4663.74,2153.06,839.48
2025-03-02,m3,bakery,3971.51,1932.93,645.48
2025-03-02,m3,grocery,17137.03,3763.58,1062.56
2025-03-02,m3,dairy,5497.38,1282.16,271.31
2025-03-02,m3,frozen,4030.52,1077.44,205.79
2025-03-02,m3,floral,1085.54,522.53,154.82
2025-03-02,m3,hba,3130.48,1201.24,225.76
2025-03-02,m4,produce,5255.51,1792.29,653.26
2025-03-02,m4,meat,4799.27,1360.17,539.14
2025-03-02,m4,seafood,1307.28,403.5,162.52
2025-03-02,m4,deli,2768.87,1254.4,481.67
2025-03-02,m4,bakery,2454.61,1260.19,385.53
2025-03-02,m4,grocery,10356.2,2214.88,621.75
2025-03-02,m4,dairy,3478.97,831.52,171.21
2025-03-02,m4,frozen,2601.39,722.24,125.09
2025-03-02,m4,floral,655.01,319.57,93.99
2025-03-02,m4,hba,1834.22,712.07,130.26
2025-03-02,m5,produce,7500.47,2633.43,867.81
2025-03-02,m5,meat,6426.51,1820.52,702.94
2025-03-02,m5,seafood,1847.0,542.06,220.54
2025-03-02,m5,deli,3869.01,1791.46,689.05
2025-03-02,m5,bakery,3212.68,1600.22,495.85
2025-03-02,m5,grocery,14335.14,3170.5,841.33
2025-03-02,m5,dairy,4766.65,1170.65,243.92
2025-03-02,m5,frozen,3434.34,954.58,165.05
2025-03-02,m5,floral,950.76,464.92,128.6
2025-03-02,m5,hba,2388.21,890.13,161.07
2025-03-02,m6,produce,7975.61,2817.46,937.49
2025-03-02,m6,meat,6775.52,1909.23,744.04
2025-03-02,m6,seafood,1978.81,578.57,232.71
2025-03-02,m6,deli,4130.88,1858.33,757.55
2025-03-02,m6,bakery,3610.68,1850.31,564.78
2025-03-02,m6,grocery,16627.35,3754.9,1020.0
2025-03-02,m6,dairy,5034.58,1219.44,252.27
2025-03-02,m6,frozen,3682.55,1006.09,184.18
2025-03-02,m6,floral,982.37,482.87,139.79
2025-03-02,m6,hba,2775.37,1040.71,189.67
2025-03-03,m1,produce,4629.13,1594.0,566.25
2025-03-03,m1,meat,3529.41,980.67,398.06
2025-03-03,m1,seafood,885.32,273.21,107.92
2025-03-03,m1,deli,2795.89,1254.66,487.73
2025-03-03,m1,bakery,1893.58,920.3,297.59
2025-03-03,m1,grocery,11675.42,2619.01,677.24
2025-03-03,m1,dairy,3647.78,881.23,182.32
2025-03-03,m1,frozen,2616.64,701.61,126.06
2025-03-03,m1,floral,556.99,262.29,77.55
2025-03-03,m1,hba,1900.35,713.69,133.47
2025-03-03,m2,produce,3698.84,1257.77,447.72
2025-03-03,m2,meat,3210.82,921.83,364.7
2025-03-03,m2,seafood,804.68,242.72,98.55
2025-03-03,m2,deli,2304.16,1057.36,412.56
2025-03-03,m2,bakery,1598.05,810.02,260.5
2025-03-03,m2,grocery,9595.72,2061.56,570.59
2025-03-03,m2,dairy,3240.82,786.1,166.69
2025-03-03,m2,frozen,2240.29,603.55,112.67
2025-03-03,m2,floral,491.12,236.01,66.9
2025-03-03,m2,hba,1670.94,644.32,120.94
2025-03-03,m3,produce,4894.58,1663.27,601.43
2025-03-03,m3,meat,4368.2,1192.68,470.89
2025-03-03,m3,seafood,1060.45,315.03,126.18
2025-03-03,m3,deli,3204.38,1430.01,584.14
2025-03-03,m3,bakery,2239.36,1140.52,361.39
2025-03-03,m3,grocery,13073.72,2888.03,773.19
2025-03-03,m3,dairy,4188.69,985.91,208.81
2025-03-03,m3,frozen,2886.35,777.75,149.7
2025-03-03,m3,floral,658.65,322.68,90.13
2025-03-03,m3,hba,2186.85,852.88,150.34
2025-03-03,m4,produce,3127.3,1082.34,362.19
2025-03-03,m4,meat,2462.71,700.56,266.05
2025-03-03,m4,seafood,666.46,195.47,80.81
2025-03-03,m4,deli,1860.13,842.98,322.76
2025-03-03,m4,bakery,1274.54,619.62,206.93
2025-03-03,m4,grocery,8566.7,1893.71,495.17
2025-03-03,m4,dairy,2667.88,623.42,135.68
2025-03-03,m4,frozen,1724.94,458.96,87.48
2025-03-03,m4,floral,416.07,197.96,59.27
2025-03-03,m4,hba,1406.61,529.69,95.13
2025-03-03,m5,produce,4174.3,1461.97,490.38
2025-03-03,m5,meat,3392.65,942.61,382.83
2025-03-03,m5,seafood,864.96,261.7,106.92
2025-03-03,m5,deli,2523.46,1123.74,464.69
2025-03-03,m5,bakery,1769.41,879.83,286.55
2025-03-03,m5,grocery,11188.72,2531.45,677.87
2025-03-03,m5,dairy,3423.29,799.14,177.06
2025-03-03,m5,frozen,2497.59,655.15,125.97
2025-03-03,m5,floral,561.97,269.92,80.44
2025-03-03,m5,hba,1891.5,722.29,130.75
2025-03-03,m6,produce,4507.47,1608.92,520.67
2025-03-03,m6,meat,3902.61,1084.93,446.38
2025-03-03,m6,seafood,923.46,270.01,114.68
2025-03-03,m6,deli,2812.66,1265.96,509.29
2025-03-03,m6,bakery,1998.06,994.12,325.65
2025-03-03,m6,grocery,12833.96,2828.17,742.4
2025-03-03,m6,dairy,3905.85,938.78,194.37
2025-03-03,m6,frozen,2590.1,713.43,127.36
2025-03-03,m6,floral,587.14,277.48,83.96
2025-03-03,m6,hba,2060.07,780.75,147.07
2025-03-04,m1,produce,3862.62,1330.91,472.15
2025-03-04,m1,meat,3395.45,942.85,369.08
2025-03-04,m1,seafood,918.72,282.47,111.6
2025-03-04,m1,deli,2551.61,1144.71,456.31
2025-03-04,m1,bakery,1733.56,883.77,269.05
2025-03-04,m1,grocery,10944.61,2447.75,651.82
2025-03-04,m1,dairy,3472.42,815.29,170.29
2025-03-04,m1,frozen,2265.29,604.8,109.47
2025-03-04,m1,floral,512.41,253.09,72.17
2025-03-04,m1,hba,1860.75,718.65,134.42
2025-03-04,m2,produce,3543.07,1204.03,412.27
2025-03-04,m2,meat,2714.63,762.58,308.88
2025-03-04,m2,seafood,799.42,234.45,92.35
2025-03-04,m2,deli,2131.57,970.14,398.72
2025-03-04,m2,bakery,1409.58,720.3,233.09
2025-03-04,m2,grocery,9642.73,2102.86,574.04
2025-03-04,m2,dairy,2943.42,715.41,142.69
2025-03-04,m2,frozen,2045.62,565.52,103.03
2025-03-04,m2,floral,444.13,219.5,59.92
2025-03-04,m2,hba,1598.2,602.03,111.42
2025-03-04,m3,produce,4577.58,1597.32,564.02
2025-03-04,m3,meat,3682.48,1029.68,393.23
2025-03-04,m3,seafood,1022.5,311.65,126.79
2025-03-04,m3,deli,3030.59,1329.71,562.77
2025-03-04,m3,bakery,1998.39,991.39,323.56
2025-03-04,m3,grocery,12387.88,2715.29,743.79
2025-03-04,m3,dairy,3994.6,984.29,193.29
2025-03-04,m3,frozen,2607.87,697.41,131.06
2025-03-04,m3,floral,617.56,297.85,88.84
2025-03-04,m3,hba,2096.37,788.15,144.62
2025-03-04,m4,produce,2721.55,932.15,334.79
2025-03-04,m4,meat,2343.48,675.43,251.82
2025-03-04,m4,seafood,643.97,194.06,77.99
2025-03-04,m4,deli,1696.73,753.67,296.09
2025-03-04,m4,bakery,1177.88,586.78,194.27
2025-03-04,m4,grocery,7471.07,1684.83,465.79
2025-03-04,m4,dairy,2471.36,608.23,125.21
2025-03-04,m4,frozen,1562.07,414.34,80.22
2025-03-04,m4,floral,370.75,172.92,53.58
2025-03-04,m4,hba,1344.59,512.17,96.37
2025-03-04,m5,produce,3627.99,1295.13,418.84
2025-03-04,m5,meat,3015.28,866.66,333.57
2025-03-04,m5,seafood,892.53,268.1,109.94
2025-03-04,m5,deli,2349.6,1032.56,429.91
2025-03-04,m5,bakery,1691.92,843.14,269.24
2025-03-04,m5,grocery,10112.98,2273.51,630.71
2025-03-04,m5,dairy,3346.85,784.76,165.38
2025-03-04,m5,frozen,2106.33,578.72,107.23
2025-03-04,m5,floral,482.18,231.54,66.3
2025-03-04,m5,hba,1767.36,672.12,126.46
2025-03-04,m6,produce,4305.2,1490.08,534.18
2025-03-04,m6,meat,3411.75,980.07,384.13
2025-03-04,m6,seafood,946.52,289.77,115.05
2025-03-04,m6,deli,2751.4,1203.63,500.58
2025-03-04,m6,bakery,1718.76,840.65,272.28
2025-03-04,m6,grocery,11956.14,2657.71,703.9
2025-03-04,m6,dairy,3489.38,853.22,177.73
2025-03-04,m6,frozen,2377.52,630.32,122.45
2025-03-04,m6,floral,566.76,277.87,80.93
2025-03-04,m6,hba,1832.42,678.24,128.86
2025-03-05,m1,produce,4290.04,1472.51,511.43
2025-03-05,m1,meat,3548.42,986.42,392.95
2025-03-05,m1,seafood,1163.55,348.74,141.38
2025-03-05,m1,deli,2666.46,1185.52,469.67
2025-03-05,m1,bakery,1854.41,926.38,303.75
2025-03-05,m1,grocery,11684.9,2548.64,700.03
2025-03-05,m1,dairy,3579.68,839.14,184.44
2025-03-05,m1,frozen,2589.42,690.22,134.33
2025-03-05,m1,floral,620.24,300.62,84.16
2025-03-05,m1,hba,1982.41,745.13,134.48
2025-03-05,m2,produce,3829.98,1356.97,469.66
2025-03-05,m2,meat,3084.33,879.4,338.98
2025-03-05,m2,seafood,967.0,285.48,114.1
2025-03-05,m2,deli,2343.16,1079.08,431.31
2025-03-05,m2,bakery,1539.02,782.06,241.55
2025-03-05,m2,grocery,9857.28,2154.47,588.69
2025-03-05,m2,dairy,3138.53,771.88,154.02
2025-03-05,m2,frozen,2195.26,587.03,112.56
2025-03-05,m2,floral,526.3,251.26,74.11
2025-03-05,m2,hba,1634.62,610.21,115.57
2025-03-05,m3,produce,5309.25,1870.87,628.43
2025-03-05,m3,meat,4223.58,1148.54,472.85
2025-03-05,m3,seafood,1359.82,397.92,165.85
2025-03-05,m3,deli,3298.37,1508.03,596.22
2025-03-05,m3,bakery,2211.59,1107.03,349.95
2025-03-05,m3,grocery,13174.42,2838.72,792.72
2025-03-05,m3,dairy,4444.01,1049.24,227.56
2025-03-05,m3,frozen,3023.05,807.97,147.71
2025-03-05,m3,floral,742.89,366.0,100.14
2025-03-05,m3,hba,2178.03,849.52,147.61
2025-03-05,m4,produce,3061.61,1070.59,357.31
2025-03-05,m4,meat,2493.66,686.91,280.28
2025-03-05,m4,seafood,783.12,231.73,91.15
2025-03-05,m4,deli,1982.99,900.66,346.41
2025-03-05,m4,bakery,1357.53,669.4,209.99
2025-03-05,m4,grocery,7916.23,1764.78,484.94
2025-03-05,m4,dairy,2589.03,603.28,132.87
2025-03-05,m4,frozen,1786.07,472.16,90.99
2025-03-05,m4,floral,454.81,214.31,64.21
2025-03-05,m4,hba,1366.45,513.76,95.75
2025-03-05,m5,produce,3997.83,1380.27,468.33
2025-03-05,m5,meat,3371.41,952.83,370.01
2025-03-05,m5,seafood,1067.6,312.46,132.9
2025-03-05,m5,deli,2632.82,1183.59,489.36
2025-03-05,m5,bakery,1805.07,888.7,277.66
2025-03-05,m5,grocery,11218.29,2452.27,666.24
2025-03-05,m5,dairy,3560.18,834.36,174.08
2025-03-05,m5,frozen,2512.78,674.27,122.95
2025-03-05,m5,floral,591.89,285.18,83.81
2025-03-05,m5,hba,1858.29,719.27,135.03
2025-03-05,m6,produce,4452.04,1527.29,549.84
2025-03-05,m6,meat,3812.37,1051.45,407.33
2025-03-05,m6,seafood,1219.17,365.17,148.91
2025-03-05,m6,deli,2911.6,1289.18,535.3
2025-03-05,m6,bakery,1939.16,958.61,306.24
2025-03-05,m6,grocery,11969.5,2605.08,721.92
2025-03-05,m6,dairy,3880.08,903.59,196.96
2025-03-05,m6,frozen,2718.91,747.09,136.44
2025-03-05,m6,floral,650.43,315.05,89.76
2025-03-05,m6,hba,2132.53,811.06,153.56
2025-03-06,m1,produce,5058.07,1725.87,587.79
2025-03-06,m1,meat,4448.34,1236.25,499.37
2025-03-06,m1,seafood,1441.65,438.94,168.38
2025-03-06,m1,deli,2965.52,1372.27,514.11
2025-03-06,m1,bakery,2050.28,1004.89,336.0
2025-03-06,m1,grocery,11797.1,2634.14,710.49
2025-03-06,m1,dairy,3692.65,875.43,183.68
2025-03-06,m1,frozen,2679.17,741.69,135.85
2025-03-06,m1,floral,805.23,389.18,111.57
2025-03-06,m1,hba,2019.31,750.83,141.61
2025-03-06,m2,produce,3976.36,1401.25,485.35
2025-03-06,m2,meat,3714.41,1024.51,407.37
2025-03-06,m2,seafood,1323.58,407.25,161.63
2025-03-06,m2,deli,2625.91,1155.8,473.59
2025-03-06,m2,bakery,1813.9,880.28,288.28
2025-03-06,m2,grocery,9689.33,2076.28,603.54
2025-03-06,m2,dairy,3110.99,732.65,157.96
2025-03-06,m2,frozen,2333.92,623.77,112.6
2025-03-06,m2,floral,680.77,320.03,94.17
2025-03-06,m2,hba,1701.02,635.76,120.3
2025-03-06,m3,produce,5780.82,1995.92,711.5
2025-03-06,m3,meat,5200.28,1463.46,563.14
2025-03-06,m3,seafood,1737.24,518.15,204.38
2025-03-06,m3,deli,3445.84,1565.45,599.29
2025-03-06,m3,bakery,2293.26,1162.5,360.46
